rt,subject_id,group,phase,task,block,trial_n,watch_only,prop_SC,prop_OC,prop_R,trial_colour,trial_size,trial_velocity,trial_role,pressed,outcome,outcome_shown,completion_ms,completion_min
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,1,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,2,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1579488,26.3248
3610.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,3,0,velocity,size,colour,blue,small,slow,R,1,0,1,1579488,26.3248
3346.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,4,0,velocity,size,colour,blue,small,slow,R,1,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,5,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1579488,26.3248
2747.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,6,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
2833.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,7,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,8,0,velocity,size,colour,red,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,9,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1579488,26.3248
3228.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,10,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,11,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,12,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1579488,26.3248
1877.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,13,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,14,0,velocity,size,colour,blue,small,slow,R,0,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,15,0,velocity,size,colour,red,small,fast,SC,0,0,1,1579488,26.3248
3045.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,16,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,17,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1579488,26.3248
2494.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,18,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
2707.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,19,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1579488,26.3248
2965.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,20,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
2872.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,21,0,velocity,size,colour,blue,small,slow,R,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,22,0,velocity,size,colour,red,small,fast,SC,0,0,1,1579488,26.3248
2526.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,23,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
3014.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,24,0,velocity,size,colour,red,small,slow,R,1,0,1,1579488,26.3248
2809.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,25,0,velocity,size,colour,blue,small,slow,R,1,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,26,0,velocity,size,colour,blue,small,slow,R,0,0,1,1579488,26.3248
3265.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,27,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1579488,26.3248
3273.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,28,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
2637.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,29,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
3424.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,30,0,velocity,size,colour,red,large,slow,OC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,31,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1579488,26.3248
3015.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,32,0,velocity,size,colour,red,large,slow,OC,1,1,1,1579488,26.3248
3149.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,33,0,velocity,size,colour,blue,small,fast,SC,1,1,1,1579488,26.3248
2721.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,34,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1579488,26.3248
3202.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,35,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,36,0,velocity,size,colour,red,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,37,0,velocity,size,colour,blue,small,slow,R,0,0,1,1579488,26.3248
2898.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,38,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
2854.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,39,0,velocity,size,colour,blue,small,fast,SC,1,1,1,1579488,26.3248
2890.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,40,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
2890.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,41,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,42,0,velocity,size,colour,blue,small,slow,R,0,0,1,1579488,26.3248
3963.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,43,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,44,0,velocity,size,colour,blue,small,slow,R,0,0,1,1579488,26.3248
2591.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,45,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1579488,26.3248
3091.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,46,0,velocity,size,colour,blue,small,fast,SC,1,1,1,1579488,26.3248
2934.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,47,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,48,0,velocity,size,colour,red,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,49,0,velocity,size,colour,red,small,slow,R,0,0,1,1579488,26.3248
2964.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,50,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1579488,26.3248
3223.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,51,0,velocity,size,colour,red,small,slow,R,1,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,52,0,velocity,size,colour,red,small,slow,R,0,0,1,1579488,26.3248
2688.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,53,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,54,0,velocity,size,colour,blue,small,slow,R,0,0,1,1579488,26.3248
2649.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,55,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
2735.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,56,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,57,0,velocity,size,colour,red,small,slow,R,0,0,1,1579488,26.3248
2424.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,58,0,velocity,size,colour,red,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,2,59,0,velocity,size,colour,blue,small,slow,R,0,1,1,1579488,26.3248
2847.0,56153d5e7ffc8a000a811ba8,A,outcome,1,2,60,0,velocity,size,colour,red,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,3,1,0,velocity,size,colour,blue,small,slow,R,0,0,0,1579488,26.3248
2853.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,2,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1579488,26.3248
2842.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,3,0,velocity,size,colour,blue,large,fast,SC,1,1,0,1579488,26.3248
2639.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,4,0,velocity,size,colour,blue,large,slow,OC,1,1,0,1579488,26.3248
2718.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,5,0,velocity,size,colour,red,small,fast,SC,1,1,0,1579488,26.3248
2841.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,6,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,3,7,0,velocity,size,colour,blue,small,slow,R,0,0,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,3,8,0,velocity,size,colour,red,small,slow,R,0,0,0,1579488,26.3248
3055.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,9,0,velocity,size,colour,red,large,slow,OC,1,1,0,1579488,26.3248
2657.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,10,0,velocity,size,colour,blue,large,fast,SC,1,1,0,1579488,26.3248
2506.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,11,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,3,12,0,velocity,size,colour,red,small,slow,R,0,0,0,1579488,26.3248
2720.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,13,0,velocity,size,colour,red,large,fast,SC,1,1,0,1579488,26.3248
2826.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,14,0,velocity,size,colour,red,small,fast,SC,1,1,0,1579488,26.3248
2705.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,15,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1579488,26.3248
2845.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,16,0,velocity,size,colour,red,large,fast,SC,1,1,0,1579488,26.3248
2709.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,17,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1579488,26.3248
2697.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,18,0,velocity,size,colour,red,large,fast,SC,1,0,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,1,3,19,0,velocity,size,colour,red,small,slow,R,0,0,0,1579488,26.3248
2881.0,56153d5e7ffc8a000a811ba8,A,outcome,1,3,20,0,velocity,size,colour,blue,large,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,1,1,velocity,colour,size,green,large,slow,OC,0,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,2,1,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,3,1,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,4,1,velocity,colour,size,green,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,5,1,velocity,colour,size,green,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,6,1,velocity,colour,size,green,small,fast,SC,0,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,7,1,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,8,1,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,9,1,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,1,10,1,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,1,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,2,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
3767.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,3,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,4,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,5,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,6,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,7,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
3441.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,8,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,9,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,10,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,11,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
3571.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,12,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,13,0,velocity,colour,size,green,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,14,0,velocity,colour,size,green,large,slow,OC,0,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,15,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
2448.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,16,0,velocity,colour,size,green,small,slow,R,1,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,17,0,velocity,colour,size,purple,large,slow,OC,0,1,1,1579488,26.3248
3421.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,18,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,19,0,velocity,colour,size,green,small,fast,SC,0,0,1,1579488,26.3248
3057.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,20,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
2655.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,21,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,22,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,23,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,24,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,25,0,velocity,colour,size,green,large,slow,OC,0,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,26,0,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
3899.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,27,0,velocity,colour,size,green,small,slow,R,1,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,28,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,29,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,30,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,31,0,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,32,0,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,33,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1579488,26.3248
2634.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,34,0,velocity,colour,size,green,small,slow,R,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,35,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
2496.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,36,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,37,0,velocity,colour,size,green,large,fast,SC,0,0,1,1579488,26.3248
2217.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,38,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,39,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,40,0,velocity,colour,size,purple,large,slow,OC,0,1,1,1579488,26.3248
3077.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,41,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
3916.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,42,0,velocity,colour,size,green,small,slow,R,1,0,1,1579488,26.3248
2368.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,43,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
1860.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,44,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
1884.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,45,0,velocity,colour,size,purple,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,46,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1579488,26.3248
3388.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,47,0,velocity,colour,size,purple,small,slow,R,1,0,1,1579488,26.3248
3446.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,48,0,velocity,colour,size,green,small,slow,R,1,0,1,1579488,26.3248
2740.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,49,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,50,0,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
3355.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,51,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
2070.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,52,0,velocity,colour,size,purple,small,fast,SC,1,1,1,1579488,26.3248
3127.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,53,0,velocity,colour,size,purple,small,fast,SC,1,1,1,1579488,26.3248
2654.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,54,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
2558.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,55,0,velocity,colour,size,green,small,fast,SC,1,1,1,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,2,56,0,velocity,colour,size,purple,small,slow,R,0,0,1,1579488,26.3248
2138.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,57,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
2924.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,58,0,velocity,colour,size,purple,small,fast,SC,1,1,1,1579488,26.3248
2977.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,59,0,velocity,colour,size,green,large,fast,SC,1,1,1,1579488,26.3248
3333.0,56153d5e7ffc8a000a811ba8,A,outcome,2,2,60,0,velocity,colour,size,purple,large,fast,SC,1,1,1,1579488,26.3248
2810.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,1,0,velocity,colour,size,purple,large,fast,SC,1,1,0,1579488,26.3248
3037.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,2,0,velocity,colour,size,purple,small,fast,SC,1,1,0,1579488,26.3248
3329.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,3,0,velocity,colour,size,purple,small,slow,R,1,0,0,1579488,26.3248
2438.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,4,0,velocity,colour,size,purple,small,fast,SC,1,1,0,1579488,26.3248
2601.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,5,0,velocity,colour,size,purple,large,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,3,6,0,velocity,colour,size,green,small,slow,R,0,0,0,1579488,26.3248
2528.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,7,0,velocity,colour,size,purple,large,fast,SC,1,1,0,1579488,26.3248
2976.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,8,0,velocity,colour,size,purple,small,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,3,9,0,velocity,colour,size,green,small,slow,R,0,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,3,10,0,velocity,colour,size,purple,small,slow,R,0,0,0,1579488,26.3248
2827.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,11,0,velocity,colour,size,green,small,fast,SC,1,1,0,1579488,26.3248
3236.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,12,0,velocity,colour,size,purple,large,slow,OC,1,1,0,1579488,26.3248
2843.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,13,0,velocity,colour,size,green,large,fast,SC,1,1,0,1579488,26.3248
2749.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,14,0,velocity,colour,size,green,large,fast,SC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,3,15,0,velocity,colour,size,purple,small,slow,R,0,0,0,1579488,26.3248
2851.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,16,0,velocity,colour,size,green,large,slow,OC,1,1,0,1579488,26.3248
,56153d5e7ffc8a000a811ba8,A,outcome,2,3,17,0,velocity,colour,size,purple,small,slow,R,0,0,0,1579488,26.3248
3295.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,18,0,velocity,colour,size,green,large,fast,SC,1,1,0,1579488,26.3248
3057.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,19,0,velocity,colour,size,purple,large,fast,SC,1,1,0,1579488,26.3248
2280.0,56153d5e7ffc8a000a811ba8,A,outcome,2,3,20,0,velocity,colour,size,green,large,fast,SC,1,1,0,1579488,26.3248
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,1,1,colour,size,velocity,red,small,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,2,1,colour,size,velocity,blue,large,slow,R,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,3,1,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,4,1,colour,size,velocity,red,small,slow,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,5,1,colour,size,velocity,red,small,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,6,1,colour,size,velocity,red,small,slow,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,7,1,colour,size,velocity,blue,small,slow,OC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,8,1,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,9,1,colour,size,velocity,blue,small,slow,OC,0,1,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,1,10,1,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
3728.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,1,0,colour,size,velocity,red,large,fast,SC,1,1,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,2,0,colour,size,velocity,red,small,slow,SC,0,0,1,1590020,26.500333333333334
3272.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,3,0,colour,size,velocity,red,small,slow,SC,1,1,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,4,0,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,5,0,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,6,0,colour,size,velocity,red,large,fast,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,7,0,colour,size,velocity,red,small,slow,SC,0,0,1,1590020,26.500333333333334
,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,8,0,colour,size,velocity,red,large,slow,SC,0,0,1,1590020,26.500333333333334
2681.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,9,0,colour,size,velocity,red,small,slow,SC,1,1,1,1590020,26.500333333333334
3290.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,10,0,colour,size,velocity,red,small,slow,SC,1,1,1,1590020,26.500333333333334
3203.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,11,0,colour,size,velocity,red,small,fast,SC,1,1,1,1590020,26.500333333333334
3194.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,12,0,colour,size,velocity,red,large,slow,SC,1,1,1,1590020,26.500333333333334
3295.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,13,0,colour,size,velocity,red,large,slow,SC,1,1,1,1590020,26.500333333333334
3256.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,14,0,colour,size,velocity,red,small,fast,SC,1,1,1,1590020,26.500333333333334
3316.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,15,0,colour,size,velocity,red,large,slow,SC,1,1,1,1590020,26.500333333333334
2139.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,16,0,colour,size,velocity,blue,large,slow,R,1,0,1,1590020,26.500333333333334
3189.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,17,0,colour,size,velocity,blue,small,fast,OC,1,1,1,1590020,26.500333333333334
3212.0,56eeb66a524cc0000a5fa4a2,B,outcome,1,2,18,0,colour,size,velocity,red,small,slow,SC,1,1,1,1590020,26.500333333333334
